"order","date","customer","item","amount","quantity","price"
"11110053941","2020/10/08","11ELECOM29328","464",0,1,0
"11110053942","2020/10/08","11ELECOM29329","712",79.17,1,79.17
"11110053945","2020/10/08","11ELECOM28902","598",0,1,0
"11110053945","2020/10/08","11ELECOM28902","605",0,1,0
"11110053949","2020/10/08","11ELECOM1035","58280",25,3,8.333333333
"11110053949","2020/10/08","11ELECOM1035","605",0,1,0
"11110053949","2020/10/08","11ELECOM1035","598",0,1,0
"11110053949","2020/10/08","11ELECOM1035","605",0,1,0
"11110053949","2020/10/08","11ELECOM1035","596",5.83,1,5.83
"11110053948","2020/10/08","11ELECOM19652","48994",43.33,1,43.33
"11110053948","2020/10/08","11ELECOM19652","839",7.25,1,7.25
"11110053948","2020/10/08","11ELECOM19652","478",0,1,0
"11110053948","2020/10/08","11ELECOM19652","485",0,1,0
"11110053948","2020/10/08","11ELECOM19652","617",5.83,1,5.83
"11110053947","2020/10/08","11ELECOM29330","220",75,3,25
"11110053947","2020/10/08","11ELECOM29330","50210",33.33,2,16.665
"11110053947","2020/10/08","11ELECOM29330","478",0,1,0
"11110053947","2020/10/08","11ELECOM29330","487",0,1,0
"11110053950","2020/10/08","11ELECOM29331","48848",29.17,1,29.17
"11110053950","2020/10/08","11ELECOM29331","597",0,1,0
"11110053950","2020/10/08","11ELECOM29331","494",0,1,0
"11110053951","2020/10/08","11ELECOM20649","349",35,1,35
"11110053951","2020/10/08","11ELECOM20649","154",28.33,1,28.33
"11110053951","2020/10/08","11ELECOM20649","50441",0,1,0
"11110053951","2020/10/08","11ELECOM20649","478",0,1,0
"11110053952","2020/10/08","11ELECOM29332","173",33.33,1,33.33
"11110053952","2020/10/08","11ELECOM29332","269",54.17,1,54.17
"11110053952","2020/10/08","11ELECOM29332","225",18.75,1,18.75
"11110053952","2020/10/08","11ELECOM29332","605",0,1,0
"11110053952","2020/10/08","11ELECOM29332","487",0,1,0
"11110053953","2020/10/08","11ELECOM29333","341",32.08,1,32.08
"11110053953","2020/10/08","11ELECOM29333","597",0,1,0
"11110053953","2020/10/08","11ELECOM29333","485",0,1,0
"11110053954","2020/10/08","11ELECOM29334","50451",35,2,17.5
"11110053954","2020/10/08","11ELECOM29334","605",0,1,0
"11110053954","2020/10/08","11ELECOM29334","598",0,1,0
"11110053956","2020/10/08","11ELECOM29335","712",79.17,1,79.17
"11110053956","2020/10/08","11ELECOM29335","478",0,1,0
"11110053956","2020/10/08","11ELECOM29335","50441",0,1,0
"11110053957","2020/10/08","11ELECOM29336","154",28.33,1,28.33
"11110053957","2020/10/08","11ELECOM29336","487",0,1,0
"11110053957","2020/10/08","11ELECOM29336","598",0,1,0
"11110053955","2020/10/08","11ELECOM29278","48857",145.83,1,145.83
"11110053955","2020/10/08","11ELECOM29278","810",0,1,0
"11110053955","2020/10/08","11ELECOM29278","50539",0,1,0
"11110053958","2020/10/08","11ELECOM29338","50451",17.5,1,17.5
"11110053959","2020/10/08","11ELECOM29339","48854",28.33,1,28.33
"11110053960","2020/10/08","11ELECOM29340","48855",40.83,1,40.83
"11110053961","2020/10/08","11ELECOM29341","173",33.33,1,33.33
"11110053961","2020/10/08","11ELECOM29341","605",0,1,0
"11110053961","2020/10/08","11ELECOM29341","598",0,1,0
"11110053965","2020/10/08","11ELECOM17479","243",25.83,1,25.83
"11110053965","2020/10/08","11ELECOM17479","807",0,1,0
"11110053965","2020/10/08","11ELECOM17479","809",0,1,0
"11110053966","2020/10/08","11ELECOM28765","265",26.67,1,26.67
"11110053966","2020/10/08","11ELECOM28765","605",0,1,0
"11110053966","2020/10/08","11ELECOM28765","464",0,1,0
"11110053967","2020/10/08","11ELECOM28812","50795",0,1,0
"11110053968","2020/10/08","11ELECOM29176","810",0,1,0
"11110053968","2020/10/08","11ELECOM29176","50539",0,1,0
"11110053969","2020/10/08","11ELECOM29346","725",41.25,1,41.25
"11110053970","2020/10/08","11ELECOM26022","262",25,1,25
"11110053970","2020/10/08","11ELECOM26022","189",40.83,1,40.83
"11110053970","2020/10/08","11ELECOM26022","598",0,1,0
"11110053970","2020/10/08","11ELECOM26022","605",0,1,0
"11110053972","2020/10/08","11ELECOM26408","598",0,1,0
"11110053972","2020/10/08","11ELECOM26408","810",0,1,0
"11110053972","2020/10/08","11ELECOM26408","50539",0,1,0
"11110053972","2020/10/08","11ELECOM26408","605",0,1,0
"11110053973","2020/10/08","11ELECOM29350","48854",28.33,1,28.33
"11110053975","2020/10/08","11ELECOM29351","494",0,1,0
"11110053975","2020/10/08","11ELECOM29351","50441",0,1,0
"11110053977","2020/10/08","11ELECOM29352","48876",45.83,1,45.83
"11110053977","2020/10/08","11ELECOM29352","478",0,1,0
"11110053977","2020/10/08","11ELECOM29352","597",0,1,0
"11110053978","2020/10/08","11ELECOM23505","712",79.17,1,79.17
"11110053978","2020/10/08","11ELECOM23505","50195",70.83,1,70.83
"11110053978","2020/10/08","11ELECOM23505","804",4.58,1,4.58
"11110053978","2020/10/08","11ELECOM23505","810",0,1,0
"11110053978","2020/10/08","11ELECOM23505","50539",0,1,0
"11110053979","2020/10/08","11ELECOM9794","179",24.58,1,24.58
"11110053979","2020/10/08","11ELECOM9794","839",7.25,1,7.25
"11110053979","2020/10/08","11ELECOM9794","487",0,1,0
"11110053979","2020/10/08","11ELECOM9794","598",0,1,0
"11110053980","2020/10/08","11ELECOM29353","50451",17.5,1,17.5
"11110053980","2020/10/08","11ELECOM29353","176",30.83,1,30.83
"11110053980","2020/10/08","11ELECOM29353","494",0,1,0
"11110053980","2020/10/08","11ELECOM29353","50539",0,1,0
"11110053982","2020/10/08","11ELECOM25250","50190",70.83,1,70.83
"11110053982","2020/10/08","11ELECOM25250","50539",0,1,0
"11110053982","2020/10/08","11ELECOM25250","807",0,1,0
"11110053981","2020/10/08","11ELECOM29355","48824",29.58,1,29.58
"11110053983","2020/10/08","11ELECOM29356","48861",55.83,1,55.83
"11110053983","2020/10/08","11ELECOM29356","50578",0,1,0
"11110053983","2020/10/08","11ELECOM29356","810",0,1,0
"11110053985","2020/10/08","11ELECOM28452","48805",41.67,1,41.67
"11110053985","2020/10/08","11ELECOM28452","50539",0,1,0
"11110053985","2020/10/08","11ELECOM28452","494",0,1,0
"11110053986","2020/10/08","11ELECOM28452","48805",41.67,1,41.67
"11110053986","2020/10/08","11ELECOM28452","50539",0,1,0
"11110053986","2020/10/08","11ELECOM28452","494",0,1,0
"11110053987","2020/10/08","11ELECOM29358","48986",23.33,1,23.33
"11110053987","2020/10/08","11ELECOM29358","50445",3.5,1,3.5
"11110053987","2020/10/08","11ELECOM29358","464",0,1,0
"11110053987","2020/10/08","11ELECOM29358","605",0,1,0
"11110053988","2020/10/08","11ELECOM15987","50191",125,2,62.5
"11110053988","2020/10/08","11ELECOM15987","50190",141.66,2,70.83
"11110053988","2020/10/08","11ELECOM15987","48861",55.83,1,55.83
"11110053988","2020/10/08","11ELECOM15987","810",0,1,0
"11110053988","2020/10/08","11ELECOM15987","605",0,1,0
"11110053989","2020/10/08","11ELECOM28452","48805",41.67,1,41.67
"11110053989","2020/10/08","11ELECOM28452","50539",0,1,0
"11110053989","2020/10/08","11ELECOM28452","494",0,1,0
"11110053990","2020/10/08","11ELECOM14307","487",0,1,0
"11110053990","2020/10/08","11ELECOM14307","810",0,1,0
"11110053990","2020/10/08","11ELECOM14307","605",0,1,0
"11110053990","2020/10/08","11ELECOM14307","50448",0,1,0
"11110053991","2020/10/08","11ELECOM29360","265",26.67,1,26.67
"11110053991","2020/10/08","11ELECOM29360","50539",0,1,0
"11110053991","2020/10/08","11ELECOM29360","605",0,1,0
"11110053992","2020/10/08","11ELECOM29361","349",35,1,35
"11110053992","2020/10/08","11ELECOM29361","810",0,1,0
"11110053992","2020/10/08","11ELECOM29361","605",0,1,0
"11110053993","2020/10/08","11ELECOM29362","725",41.25,1,41.25
"11110053994","2020/10/08","11ELECOM29360","48914",40,1,40
"11110053994","2020/10/08","11ELECOM29360","810",0,1,0
"11110053994","2020/10/08","11ELECOM29360","494",0,1,0
"11110053995","2020/10/08","11ELECOM29363","48804",35,1,35
"11110053996","2020/10/08","11ELECOM16437","267",66.67,1,66.67
"11110053996","2020/10/08","11ELECOM16437","810",0,1,0
"11110053996","2020/10/08","11ELECOM16437","605",0,1,0
"11110053998","2020/10/08","11ELECOM8302","50333",30.83,1,30.83
"11110053997","2020/10/08","11ELECOM8841","269",54.17,1,54.17
"11110053997","2020/10/08","11ELECOM8841","810",0,1,0
"11110053997","2020/10/08","11ELECOM8841","485",0,1,0
"11110053999","2020/10/08","11ELECOM29365","48862",37.5,1,37.5
"11110053999","2020/10/08","11ELECOM29365","50539",0,1,0
"11110053999","2020/10/08","11ELECOM29365","478",0,1,0
"11110054001","2020/10/08","11ELECOM4471","50764",29.17,1,29.17
"11110054001","2020/10/08","11ELECOM4471","50539",0,1,0
"11110054001","2020/10/08","11ELECOM4471","464",0,1,0
"11110054002","2020/10/08","11ELECOM29366","110",25,1,25
"11110054002","2020/10/08","11ELECOM29366","597",0,1,0
"11110054002","2020/10/08","11ELECOM29366","605",0,1,0
"11110054003","2020/10/08","11ELECOM1035","48913",40.83,1,40.83
"11110054003","2020/10/08","11ELECOM1035","494",0,1,0
"11110054003","2020/10/08","11ELECOM1035","598",0,1,0
"11110054003","2020/10/08","11ELECOM1035","605",0,1,0
"11110054004","2020/10/08","11ELECOM29367","712",79.17,1,79.17
"11110054004","2020/10/08","11ELECOM29367","50441",0,1,0
"11110054004","2020/10/08","11ELECOM29367","807",0,1,0
"11110054006","2020/10/08","11ELECOM29368","48994",43.33,1,43.33
"11110054006","2020/10/08","11ELECOM29368","50578",0,1,0
"11110054006","2020/10/08","11ELECOM29368","598",0,1,0
"11110054006","2020/10/08","11ELECOM29368","50578",0,1,0
"11110054006","2020/10/08","11ELECOM29368","598",0,1,0
"11110054008","2020/10/08","11ELECOM29368","283",25.83,1,25.83
"11110054009","2020/10/08","11ELECOM29369","50765",30.83,1,30.83
"11110054009","2020/10/08","11ELECOM29369","597",0,1,0
"11110054009","2020/10/08","11ELECOM29369","50578",0,1,0
"11110054010","2020/10/08","11ELECOM29371","48983",46.67,1,46.67
"11110054010","2020/10/08","11ELECOM29371","478",0,1,0
"11110054010","2020/10/08","11ELECOM29371","597",0,1,0
"11110054011","2020/10/08","11ELECOM29370","50423",30.83,1,30.83
"11110054011","2020/10/08","11ELECOM29370","810",0,1,0
"11110054011","2020/10/08","11ELECOM29370","598",0,1,0
"11110054012","2020/10/08","11ELECOM15659","48848",29.17,1,29.17
"11110054013","2020/10/08","11ELECOM29373","48986",23.33,1,23.33
"11110054013","2020/10/08","11ELECOM29373","48853",28.33,1,28.33
"11110054013","2020/10/08","11ELECOM29373","810",0,1,0
"11110054013","2020/10/08","11ELECOM29373","50539",0,1,0
"11110054014","2020/10/08","11ELECOM14570","48854",28.33,1,28.33
"11110054014","2020/10/08","11ELECOM14570","597",0,1,0
"11110054014","2020/10/08","11ELECOM14570","810",0,1,0
"11110054017","2020/10/08","11ELECOM29375","50866",20.83,1,20.83
"11110054017","2020/10/08","11ELECOM29375","48863",25,1,25
"11110054017","2020/10/08","11ELECOM29375","597",0,1,0
"11110054017","2020/10/08","11ELECOM29375","50578",0,1,0
"11110054018","2020/10/08","11ELECOM29377","712",79.17,1,79.17
"11110054020","2020/10/08","11ELECOM12792","273",52.5,1,52.5
"11110054021","2020/10/08","11ELECOM25502","48873",104.17,1,104.17
"11110054022","2020/10/08","11ELECOM29378","50818",20.83,1,20.83
"11110054022","2020/10/08","11ELECOM29378","40200",17.5,1,17.5
"11110054022","2020/10/08","11ELECOM29378","50869",18.33,1,18.33
"11110054023","2020/10/08","11ELECOM27180","173",33.33,1,33.33
"11110054023","2020/10/08","11ELECOM27180","169",17.5,1,17.5
"11110054023","2020/10/08","11ELECOM27180","149",21.67,1,21.67
"11110054023","2020/10/08","11ELECOM27180","810",0,1,0
"11110054023","2020/10/08","11ELECOM27180","605",0,1,0
"11110054024","2020/10/08","11ELECOM29379","281",25.83,1,25.83
"11110054024","2020/10/08","11ELECOM29379","605",0,1,0
"11110054024","2020/10/08","11ELECOM29379","807",0,1,0
"11110054025","2020/10/08","11ELECOM29382","48853",28.33,1,28.33
"11110054026","2020/10/08","11ELECOM29381","50334",35.83,1,35.83
"11110054026","2020/10/08","11ELECOM29381","597",0,1,0
"11110054026","2020/10/08","11ELECOM29381","485",0,1,0
"11110054027","2020/10/08","11ELECOM29383","40200",17.5,1,17.5
"11110054027","2020/10/08","11ELECOM29383","50869",18.33,1,18.33
"11110054027","2020/10/08","11ELECOM29383","227",25,1,25
"11110054027","2020/10/08","11ELECOM29383","809",0,1,0
"11110054027","2020/10/08","11ELECOM29383","598",0,1,0
"11110054029","2020/10/08","11ELECOM25502","169",17.5,1,17.5
"11110054032","2020/10/08","11ELECOM22590","48834",44.17,1,44.17
"11110054032","2020/10/08","11ELECOM22590","464",0,1,0
"11110054032","2020/10/08","11ELECOM22590","487",0,1,0
"11110054033","2020/10/08","11ELECOM29386","267",66.67,1,66.67
"11110054033","2020/10/08","11ELECOM29386","807",0,1,0
"11110054033","2020/10/08","11ELECOM29386","598",0,1,0
"11110054034","2020/10/08","11ELECOM5172","48848",29.17,1,29.17
"11110054034","2020/10/08","11ELECOM5172","597",0,1,0
"11110054034","2020/10/08","11ELECOM5172","598",0,1,0
"11110054034","2020/10/08","11ELECOM5172","597",0,1,0
"11110054034","2020/10/08","11ELECOM5172","605",0,1,0
"11110054034","2020/10/08","11ELECOM5172","50501",6,1,6
"11110054035","2020/10/08","11ELECOM4403","48854",28.33,1,28.33
"11110054035","2020/10/08","11ELECOM4403","605",0,1,0
"11110054035","2020/10/08","11ELECOM4403","598",0,1,0
"11110054036","2020/10/08","11ELECOM29387","182",32.5,1,32.5
"11110054036","2020/10/08","11ELECOM29387","807",0,1,0
"11110054036","2020/10/08","11ELECOM29387","598",0,1,0
"11110054037","2020/10/08","11ELECOM3974","267",66.67,1,66.67
"11110054037","2020/10/08","11ELECOM3974","265",26.67,1,26.67
"11110054037","2020/10/08","11ELECOM3974","605",0,1,0
"11110054037","2020/10/08","11ELECOM3974","598",0,1,0
"11110054038","2020/11/08","11ELECOM29391","225",18.75,1,18.75
"11110054038","2020/11/08","11ELECOM29391","159",25,1,25
"11110054038","2020/11/08","11ELECOM29391","605",0,1,0
"11110054038","2020/11/08","11ELECOM29391","485",0,1,0
"11110054039","2020/11/08","11ELECOM29390","712",79.17,1,79.17
"11110054039","2020/11/08","11ELECOM29390","50441",0,1,0
"11110054039","2020/11/08","11ELECOM29390","809",0,1,0
"11110054040","2020/11/08","11ELECOM29392","50451",17.5,1,17.5
"11110054041","2020/11/08","11ELECOM14134","290",43.75,1,43.75
"11110054041","2020/11/08","11ELECOM14134","807",0,1,0
"11110054041","2020/11/08","11ELECOM14134","464",0,1,0
"11110054043","2020/11/08","11ELECOM29397","267",66.67,1,66.67
"11110054044","2020/11/08","11ELECOM21715","58863",169.17,1,169.17
"11110054044","2020/11/08","11ELECOM21715","810",0,1,0
"11110054044","2020/11/08","11ELECOM21715","605",0,1,0
"11110054045","2020/11/08","11ELECOM29398","167",18.75,1,18.75
"11110054045","2020/11/08","11ELECOM29398","174",30.83,1,30.83
"11110054045","2020/11/08","11ELECOM29398","807",0,1,0
"11110054045","2020/11/08","11ELECOM29398","807",0,1,0
"11110054047","2020/11/08","11ELECOM18182","189",40.83,1,40.83
"11110054047","2020/11/08","11ELECOM18182","605",0,1,0
"11110054047","2020/11/08","11ELECOM18182","50441",0,1,0
"11110054049","2020/11/08","11ELECOM20891","48827",52.08,1,52.08
"11110054049","2020/11/08","11ELECOM20891","605",0,1,0
"11110054049","2020/11/08","11ELECOM20891","598",0,1,0
"11110054051","2020/11/08","11ELECOM29399","189",40.83,1,40.83
"11110054051","2020/11/08","11ELECOM29399","48903",82.5,1,82.5
"11110054051","2020/11/08","11ELECOM29399","810",0,1,0
"11110054051","2020/11/08","11ELECOM29399","597",0,1,0
"11110054054","2020/11/08","11ELECOM12476","598",0,1,0
"11110054054","2020/11/08","11ELECOM12476","478",0,1,0
"11110054056","2020/11/08","11ELECOM29401","598",0,1,0
"11110054056","2020/11/08","11ELECOM29401","605",0,1,0
"11110054057","2020/11/08","11ELECOM29402","810",0,1,0
"11110054057","2020/11/08","11ELECOM29402","605",0,1,0
"11110054059","2020/11/08","11ELECOM5620","48903",82.5,1,82.5
"11110054059","2020/11/08","11ELECOM5620","597",0,1,0
"11110054059","2020/11/08","11ELECOM5620","810",0,1,0
"11110054060","2020/11/08","11ELECOM29368","50578",0,1,0
"11110054060","2020/11/08","11ELECOM29368","50539",0,1,0
"11110054061","2020/11/08","11ELECOM22858","598",0,1,0
"11110054061","2020/11/08","11ELECOM22858","494",0,1,0
"11110054062","2020/11/08","11ELECOM29403","713",25,1,25
"11110054062","2020/11/08","11ELECOM29403","478",0,1,0
"11110054062","2020/11/08","11ELECOM29403","494",0,1,0
"11110054064","2020/11/08","11ELECOM29405","183",32.5,1,32.5
"11110054064","2020/11/08","11ELECOM29405","184",35.83,1,35.83
"11110054064","2020/11/08","11ELECOM29405","605",0,1,0
"11110054064","2020/11/08","11ELECOM29405","50441",0,1,0
"11110054065","2020/11/08","11ELECOM2208","50195",70.83,1,70.83
"11110054065","2020/11/08","11ELECOM2208","8829",54.58,1,54.58
"11110054065","2020/11/08","11ELECOM2208","50539",0,1,0
"11110054065","2020/11/08","11ELECOM2208","598",0,1,0
"11110054066","2020/11/08","11ELECOM17343","713",25,1,25
"11110054066","2020/11/08","11ELECOM17343","810",0,1,0
"11110054066","2020/11/08","11ELECOM17343","605",0,1,0
"11110054068","2020/11/08","11ELECOM28452","40401",15.42,1,15.42
"11110054069","2020/11/08","11ELECOM29360","169",17.5,1,17.5
"11110054069","2020/11/08","11ELECOM29360","8829",54.58,1,54.58
"11110054069","2020/11/08","11ELECOM29360","605",0,1,0
"11110054069","2020/11/08","11ELECOM29360","598",0,1,0
"11110054071","2020/11/08","11ELECOM18967","598",0,1,0
"11110054071","2020/11/08","11ELECOM18967","605",0,1,0
"11110054072","2020/11/08","11ELECOM23709","50188",20,1,20
"11110054072","2020/11/08","11ELECOM23709","8829",54.58,1,54.58
"11110054072","2020/11/08","11ELECOM23709","605",0,1,0
"11110054072","2020/11/08","11ELECOM23709","597",0,1,0
"11110054074","2020/11/08","11ELECOM29407","598",0,1,0
"11110054074","2020/11/08","11ELECOM29407","485",0,1,0
"11110054076","2020/11/08","11ELECOM15045","807",0,1,0
"11110054076","2020/11/08","11ELECOM15045","810",0,1,0
"11110054077","2020/11/08","11ELECOM10127","598",0,1,0
"11110054077","2020/11/08","11ELECOM10127","605",0,1,0
"11110054078","2020/11/08","11ELECOM18909","485",0,1,0
"11110054078","2020/11/08","11ELECOM18909","810",0,3,0
"11110054078","2020/11/08","11ELECOM18909","50539",0,2,0
"11110054078","2020/11/08","11ELECOM18909","228",18.75,1,18.75
"11110054078","2020/11/08","11ELECOM18909","265",26.67,1,26.67
"11110054079","2020/11/08","11ELECOM29124","807",0,1,0
"11110054079","2020/11/08","11ELECOM29124","810",0,1,0
"11110054080","2020/11/08","11ELECOM7673","50845",20.83,1,20.83
"11110054081","2020/11/08","11ELECOM5470","48913",40.83,1,40.83
"11110054082","2020/11/08","11ELECOM4403","50192",32.92,1,32.92
"11110054082","2020/11/08","11ELECOM4403","605",0,1,0
"11110054082","2020/11/08","11ELECOM4403","598",0,1,0
"11110054083","2020/11/08","11ELECOM29408","50210",16.67,1,16.67
"11110054084","2020/11/08","11ELECOM29409","598",0,1,0
"11110054084","2020/11/08","11ELECOM29409","464",0,1,0
"11110054085","2020/11/08","11ELECOM29410","231",35.42,1,35.42
"11110054085","2020/11/08","11ELECOM29410","597",0,1,0
"11110054085","2020/11/08","11ELECOM29410","807",0,1,0
"11110054087","2020/11/08","11ELECOM29412","231",35.42,1,35.42
"11110054090","2020/11/08","11ELECOM29413","48855",40.83,1,40.83
"11110054090","2020/11/08","11ELECOM29413","605",0,1,0
"11110054090","2020/11/08","11ELECOM29413","598",0,1,0
"11110054091","2020/11/08","11ELECOM20888","267",66.67,1,66.67
"11110054092","2020/11/08","11ELECOM29414","713",25,1,25
"11110054092","2020/11/08","11ELECOM29414","50210",16.67,1,16.67
"11110054092","2020/11/08","11ELECOM29414","50539",0,1,0
"11110054092","2020/11/08","11ELECOM29414","807",0,1,0
"11110054093","2020/11/08","11ELECOM23701","48994",43.33,1,43.33
"11110054096","2020/11/08","11ELECOM29416","48877",55,1,55
"11110054096","2020/11/08","11ELECOM29416","597",0,1,0
"11110054096","2020/11/08","11ELECOM29416","485",0,1,0
"11110054099","2020/11/08","11ELECOM19804","271",116.67,1,116.67
"11110054099","2020/11/08","11ELECOM19804","605",0,1,0
"11110054099","2020/11/08","11ELECOM19804","478",0,1,0
